msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
Removing directory %s failed. (Maybe not empty.),'',Removing directory %s failed. (Maybe not empty.),Removing directory %s failed. (Maybe not empty.),Removing directory %s failed. (Maybe not empty.),INCOMPLETE (ALL),
Removing partition table,'',Removing partition table,Removing partition table,,INCOMPLETE (SOME),
Rename,'',Rename,Rename,Rename,INCOMPLETE (ALL),
Rename entry,,,'',,SOLITARY,
Rename name and description for new events,'',,'','',EMPTY (SOME),
Repeat,,,'',,SOLITARY,
Repeat leave standby messages,,,'',,SOLITARY,
Repeat playlist,,,Repeat playlist,,SOLITARY,
Repeat type,'',Repeat type,Repeat type,Repeat type,INCOMPLETE (ALL),
Repeating event currently recording.\nWhat do you want to do?,,,'',,SOLITARY,
Repeating event currently recording... What do you want to do?,'',Repeating event currently recording... What do you want to do?,Repeating event currently recording... What do you want to do?,Repeating event currently recording... What do you want to do?,INCOMPLETE (ALL),
Repeats,'',Repeats,Repeats,Repeats,INCOMPLETE (ALL),
Replace `- ` in dialogs with colored text per speaker (like teletext subtitles for the hearing impaired),'',,'','',EMPTY (SOME),
Request for vendor report,,,'',,SOLITARY,
Require authentication for http streams,'',,'','',EMPTY (SOME),
Required medium type:,'',Required medium type:,Required medium type:,Required medium type:,INCOMPLETE (ALL),
Rereading partition table,'',Rereading partition table,Rereading partition table,,INCOMPLETE (SOME),
Reserved,'',Reserved,Reserved,Reserved,INCOMPLETE (ALL),
Reset,'',Reset,Reset,Reset,INCOMPLETE (ALL),
Reset and renumerate title names,'',Reset and renumerate title names,Reset and renumerate title names,Reset and renumerate title names,INCOMPLETE (ALL),
Reset order (All),,,'',,SOLITARY,
Reset persistent PIN code,'',,'',,EMPTY (SOME),
Reset playback position,'',Reset playback position,Reset playback position,Reset playback position,INCOMPLETE (ALL),
Reset video enhancement settings to system defaults?,'',Reset video enhancement settings to system defaults?,Reset video enhancement settings to system defaults?,Reset video enhancement settings to system defaults?,INCOMPLETE (ALL),
Reset video enhancement settings to your last configuration?,'',Reset video enhancement settings to your last configuration?,Reset video enhancement settings to your last configuration?,Reset video enhancement settings to your last configuration?,INCOMPLETE (ALL),
Resolution,'',Resolution,Resolution,Resolution,INCOMPLETE (ALL),
Restart,'',Restart,Restart,Restart,INCOMPLETE (ALL),
Restart GUI now?,'',Restart GUI now?,Restart GUI now?,Restart GUI now?,INCOMPLETE (ALL),
Restart enigma,'',Restart enigma,Restart enigma,,INCOMPLETE (SOME),
Restart network,'',Restart network,Restart network,Restart network,INCOMPLETE (ALL),
Restart test,'',Restart test,Restart test,Restart test,INCOMPLETE (ALL),
Restart your network connection and interfaces.\n,'',Restart your network connection and interfaces.\n,Restart your network connection and interfaces.\n,Restart your network connection and interfaces.\n,INCOMPLETE (ALL),
Restore,'',Restore,Restore,Restore,INCOMPLETE (ALL),
Restore backups,'',Restore backups,Restore backups,Restore backups,INCOMPLETE (ALL),
Restore deleted user bouquets,,,'','',EMPTY (SOME),
Restore system settings,'',Restore system settings,Restore system settings,Restore system settings,INCOMPLETE (ALL),
Restore your backups by date.,,,backup xwu restore bikin,,SOLITARY,
Restore your receiver settings.,,,Risiver restore bikin.,,SOLITARY,
Restoring...,'',Restoring...,Restoring...,Restoring...,INCOMPLETE (ALL),
Resume from last position,'',Resume from last position,Resume from last position,Resume from last position,INCOMPLETE (ALL),
Resume position at %s,'',Resume position at %s,Resume position at %s,Resume position at %s,INCOMPLETE (ALL),
Resuming playback,'',Resuming playback,Resuming playback,Resuming playback,INCOMPLETE (ALL),
Return to movie list,'',Return to movie list,Return to movie list,Return to movie list,INCOMPLETE (ALL),
Return to previous service,'',Return to previous service,Return to previous service,Return to previous service,INCOMPLETE (ALL),
Reunion,'',,'','',EMPTY (SOME),
Reverse bouquet buttons,'','','','',EMPTY (ALL),
Reverse list,'',,'',,EMPTY (SOME),
Rewind speeds,'',Rewind speeds,Rewind speeds,Rewind speeds,INCOMPLETE (ALL),
Rewrap subtitles,'',,'',,EMPTY (SOME),
Right,'',Right,Right,Right,INCOMPLETE (ALL),
Right from servicename,,,'',,SOLITARY,
Roll-off,'',Roll-off,Roll-off,Roll-off,INCOMPLETE (ALL),
Romanian,'',Romanian,Romanian,Romanian,INCOMPLETE (ALL),
Root,'',,'','',EMPTY (SOME),
Root directory,'',Root directory,Root directory,Root directory,INCOMPLETE (ALL),
Rotor step position:,'',Rotor step position:,Rotor step position:,Rotor step position:,INCOMPLETE (ALL),
Rotor turning speed,'',Rotor turning speed,Rotor turning speed,Rotor turning speed,INCOMPLETE (ALL),
Rotor: ,,,'',,SOLITARY,
Round start time on,,,Round start time on,,SOLITARY,
Russian,'',Russian,Russian,Russian,INCOMPLETE (ALL),
Russian Federation,'',,'','',EMPTY (SOME),
Rwanda,'',,'','',EMPTY (SOME),
S-Video,'',S-Video,S-Video,S-Video,INCOMPLETE (ALL),
SCPC optimized search range,'',,'','',EMPTY (SOME),
SCR (Unicable/JESS),,,'',,SOLITARY,
SCR JESS,,,'','',EMPTY (SOME),
SCR Unicable,,,'',,SOLITARY,
SINGLE LAYER DVD,'',SINGLE LAYER DVD,SINGLE LAYER DVD,SINGLE LAYER DVD,INCOMPLETE (ALL),
SNR,,,SNR,,SOLITARY,
SNR:,'',,SNR:,'',INCOMPLETE (SOME),
SPDIF,'','','','',EMPTY (ALL),
SRT File,,,'',,SOLITARY,
SRT file,,,'','',EMPTY (SOME),
SSA File,,,'',,SOLITARY,
SSA file,,,'','',EMPTY (SOME),
SSID:,'',SSID:,SSID:,SSID:,INCOMPLETE (ALL),
Saint Barthelemy,'',,'','',EMPTY (SOME),
"Saint Helena, Ascension and Tristan da Cunha",'',,'','',EMPTY (SOME),
Saint Kitts and Nevis,'',,'','',EMPTY (SOME),
Saint Lucia,'',,'','',EMPTY (SOME),
Saint Martin (French part),'',,'','',EMPTY (SOME),
Saint Pierre and Miquelon,'',,'','',EMPTY (SOME),
Saint Vincent and the Grenadines,'',,'','',EMPTY (SOME),
Same resolution as skin,,,'',,SOLITARY,
Samoa,'',,'','',EMPTY (SOME),
San Marino,'',,'','',EMPTY (SOME),
Sao Tome and Principe,'',,'','',EMPTY (SOME),
Sat,'',Sat,Sat,Sat,INCOMPLETE (ALL),
Satellite,'',Satellite,Satellite,Satellite,INCOMPLETE (ALL),
Satellite dish setup,'',Satellite dish setup,Satellite dish setup,,INCOMPLETE (SOME),
Satellite equipment,'',Satellite equipment,Satellite equipment,Satellite equipment,INCOMPLETE (ALL),
Satellite equipment setup,'',Satellite equipment setup,Satellite equipment setup,Satellite equipment setup,INCOMPLETE (ALL),
Satellite longitude:,'',Satellite longitude:,Satellite longitude:,Satellite longitude:,INCOMPLETE (ALL),
Satellites,'',Satellites,Satellites,Satellites,INCOMPLETE (ALL),
Sats,'',Sats,Sats,Sats,INCOMPLETE (ALL),
Saturation,'',Saturation,Saturation,Saturation,INCOMPLETE (ALL),
Saturday,Sift,Sift,Sift,Sift,CONSISTENT (ALL),
Saudi Arabia,'',,'','',EMPTY (SOME),
Save,'',Save,Save,Save,INCOMPLETE (ALL),
Save / Enter text and exit,,,'','',EMPTY (SOME),
Save and exit,,,'',,SOLITARY,
Save and restart timeshift,,,'',,SOLITARY,
Save and stop timeshift,,,'',,SOLITARY,
Save changes,,,'',,SOLITARY,
Save last directory on exit,,,Save last directory on exit,,SOLITARY,
Save playlist,'',Save playlist,Save playlist,Save playlist,INCOMPLETE (ALL),
Save playlist on exit,,,Save playlist on exit,,SOLITARY,
Save settings and EPG data,'',,'',,EMPTY (SOME),
Save timeshift and zap,,,'',,SOLITARY,
Save timeshift file,,,'',,SOLITARY,
Save timeshift file in movie directory,,,'',,SOLITARY,
Save timeshift in movie dir and zap,,,'',,SOLITARY,
Save timeshift only for current event,,,'',,SOLITARY,
Scaler sharpness,'',Scaler sharpness,Scaler sharpness,Scaler sharpness,INCOMPLETE (ALL),
Scaler vertical dejagging,'',,'','',EMPTY (SOME),
Scaling mode,'',Scaling mode,Scaling mode,Scaling mode,INCOMPLETE (ALL),
Scan,,,'',,SOLITARY,
Scan ,'',Scan ,Scan ,Scan ,INCOMPLETE (ALL),
Scan %s,'',Scan %s,Scan %s,Scan %s,INCOMPLETE (ALL),
Scan %s band,'',Scan %s band,Scan %s band,Scan %s band,INCOMPLETE (ALL),
Scan additional SR,'',Scan additional SR,Scan additional SR,Scan additional SR,INCOMPLETE (ALL),
Scan files...,'',Scan files...,Scan files...,Scan files...,INCOMPLETE (ALL),
Scan for local extensions and install them.,,,Giradiye mehali bigeri.,,SOLITARY,
Scan options,,,'',,SOLITARY,
Scan wireless networks,'',Scan wireless networks,Scan wireless networks,Scan wireless networks,INCOMPLETE (ALL),
Scan your network for wireless access points and connect to them using your selected wireless device.\n,'',Scan your network for wireless access points and connect to them using your selected wireless device.\n,Scan your network for wireless access points and connect to them using your selected wireless device.\n,Scan your network for wireless access points and connect to them using your selected wireless device.\n,INCOMPLETE (ALL),
Scanning %s...,'',Scanning %s...,Scanning %s...,Scanning %s...,INCOMPLETE (ALL),
Scanning failed!,'',Scanning failed!,Scanning failed!,Scanning failed!,INCOMPLETE (ALL),
Scanning...,'',Scanning...,Scanning...,Scanning...,INCOMPLETE (ALL),
Scans default lamedbs sorted by satellite with a connected dish positioner,'',Scans default lamedbs sorted by satellite with a connected dish positioner,Scans default lamedbs sorted by satellite with a connected dish positioner,Scans default lamedbs sorted by satellite with a connected dish positioner,INCOMPLETE (ALL),
Scroll delay,,,'',,SOLITARY,
Scroll repeats,,,'',,SOLITARY,
Search east,'',Search east,Search east,Search east,INCOMPLETE (ALL),
Search west,'',Search west,Search west,Search west,INCOMPLETE (ALL),
Searching,'',Searching,Searching,Searching,INCOMPLETE (ALL),
Searching east ...,'',Searching east ...,Searching east ...,Searching east ...,INCOMPLETE (ALL),
Searching for available updates. Please wait...,'',Searching for available updates. Please wait...,Searching for available updates. Please wait...,Searching for available updates. Please wait...,INCOMPLETE (ALL),
Searching for new installed or removed packages. Please wait...,'',Searching for new installed or removed packages. Please wait...,Searching for new installed or removed packages. Please wait...,Searching for new installed or removed packages. Please wait...,INCOMPLETE (ALL),
Searching west ...,'',Searching west ...,Searching west ...,Searching west ...,INCOMPLETE (ALL),
Second cable of motorized LNB,'',,'',,EMPTY (SOME),
Secondary DNS,'',Secondary DNS,Secondary DNS,Secondary DNS,INCOMPLETE (ALL),
Seek,'',Seek,Seek,Seek,INCOMPLETE (ALL),
Seek backward,'',Seek backward,Seek backward,Seek backward,INCOMPLETE (ALL),
Seek backward (enter time),'',Seek backward (enter time),Seek backward (enter time),Seek backward (enter time),INCOMPLETE (ALL),
Seek forward,'',Seek forward,Seek forward,Seek forward,INCOMPLETE (ALL),
Seek forward (enter time),'',Seek forward (enter time),Seek forward (enter time),Seek forward (enter time),INCOMPLETE (ALL),
Select,'',Select,Select,Select,INCOMPLETE (ALL),
"Select '1.0' for standard committed switches, '1.1' for uncommitted switches, and '1.2' for systems using a positioner.",'',,'','',EMPTY (SOME),
"Select 'A' or 'B' if your aerial system requires this, otherwise select 'none'. If you are unsure select 'none'.",'',,'','',EMPTY (SOME),
Select 'FBC SCR' if this tuner will connect to a SCR (Unicable/JESS) device. For all other setups select 'FBC automatic'.,,,'','',EMPTY (SOME),
Select 'Yes' when you want to configure this tuner for ATSC,,,'','',EMPTY (SOME),
Select 'Yes' when you want to configure this tuner for DVB-C,,,'','',EMPTY (SOME),
Select 'Yes' when you want to configure this tuner for DVB-S,,,'','',EMPTY (SOME),
Select 'Yes' when you want to configure this tuner for DVB-T,,,'','',EMPTY (SOME),
"Select 'band' if using a 'universal' LNB, otherwise consult your LNB spec sheet.",'',,'','',EMPTY (SOME),
"Select 'enabled' if this tuner has a signal cable connected, otherwise select 'nothing connected'.",'',,'','',EMPTY (SOME),
"Select 'polarisation' if using a 'universal' LNB, otherwise consult your LNB spec sheet.",'',,'','',EMPTY (SOME),
Select 'provider' to scan from the predefined list of cable multiplexes. Select 'bands' to only scan certain parts of the spectrum. Select 'steps' to scan in steps of a particular frequency bandwidth.,'',,'','',EMPTY (SOME),
"Select 'yes' if this tuner is connected to the SCR device through another tuner, otherwise select 'no'.",'',,'','',EMPTY (SOME),
Select 'yes' to choose what bands or step sizes will be scanned.,,,'','',EMPTY (SOME),
Select 'yes' to include %s multiplexes in your search.,'',,'','',EMPTY (SOME),
Select 'yes' to include symbol rate %s in your search.,'',,'','',EMPTY (SOME),
Select 'yes' to include the %s band in your search.,'',,'','',EMPTY (SOME),
"Select 'yes' to only send the DiSEqC command when changing from one satellite to another, or select 'no' for the DiSEqC command to be resent on every zap.",'',,'','',EMPTY (SOME),
Select CAId,'',Select CAId,Select CAId,Select CAId,INCOMPLETE (ALL),
Select Channel,,,'',,SOLITARY,
Select Fast DiSEqC if your aerial system supports this. If you are unsure select 'no'.,'',,'','',EMPTY (SOME),
Select HDD,'',,Select HDD,,INCOMPLETE (SOME),
Select a bouquet,'',,Select a bouquet,,INCOMPLETE (SOME),
Select a movie,'',,Select a movie,,INCOMPLETE (SOME),
Select a network adapter,'',,Select a network adapter,,INCOMPLETE (SOME),
Select a tuner,'',,Select a tuner,,INCOMPLETE (SOME),
Select a wireless network,'',Select a wireless network,Select a wireless network,Select a wireless network,INCOMPLETE (ALL),
Select action,,,'',,SOLITARY,
Select action for timer '%s'.,,,'',,SOLITARY,
Select all,,,'',,SOLITARY,
Select audio track,'',Select audio track,Select audio track,Select audio track,INCOMPLETE (ALL),
Select backup files,,Select backup files,Select backup files,Select backup files,UNCHANGED (SOME),
Select backup location,'',Select backup location,Select backup location,Select backup location,INCOMPLETE (ALL),
Select channel,,,'',,SOLITARY,
